reactions,data_type,kcat,MW,kcat_MW
PC_num3,DLkcat,28.2,14530.689999999995,6986.5918273667685
FAO2,DLkcat,28.2,52175.83999999977,1945.7281377741201
KARA1_reverse_num1,DLkcat,24.02,12322.17000000001,7017.5951151461095
FACOAL80t2pp_num1,DLkcat,24.02,40350.88999999988,2143.0010589605395
HPHL_reverse_num5,DLkcat,24.02,83523.32999999975,1035.3035493196962
UREAabcpp_num2,DLkcat,23.23,19025.92999999999,4395.475017515572
FDMO4_1,DLkcat,23.23,21695.49999999999,3854.6242308312803
ACPPAT120,DLkcat,22.62,27607.054999999982,2949.680797173043
UREA_1,DLkcat,22.62,30259.45499999995,2691.1257985314055
ALDD19xr_reverse_num2,DLkcat,22.62,27820.429999999953,2927.0575616552346
FACOAL160_num7,DLkcat,22.53,67322.8999999998,1204.7609357291535
ILEabcpp_num5,DLkcat,22.37,36943.99999999987,2179.839757470774
VALabcpp_num2,DLkcat,22.37,36943.99999999987,2179.839757470774
RNDR4_num8,DLkcat,22.37,6840.030000000001,11773.632571786964
HISabcpp_num2,DLkcat,22.37,54233.7799999998,1484.9047954983093
BTNt,DLkcat,22.37,36986.099999999926,2177.358521174175
ALLTNt2rpp_num1,DLkcat,22.37,78502.86499999982,1025.8479101367852
TYROXDApp,DLkcat,22.37,28483.104999999952,2827.360289547089
ETHSabc,DLkcat,22.37,60336.88499999983,1334.705959712707
AACPS2_num1,DLkcat,21.88,28507.144999999975,2763.096760478823
AEPabcpp_num2,DLkcat,21.88,141989.47000000026,554.745362455398
ALDD19xr_reverse_num5,DLkcat,21.88,67971.62999999968,1158.836414545309
NIabc_num4,DLkcat,21.88,41699.96499999994,1888.922448735871
CYSabc_num6,DLkcat,21.88,48697.199999999815,1617.5057292821825
G3PD5_num2,DLkcat,21.69,38703.27999999993,2017.503426066218
GDTPR_num2,DLkcat,21.69,18517.824999999983,4216.6939151871275
ECHA191,DLkcat,21.64,83523.32999999975,932.7214324428902
THZSN_1,DLkcat,21.64,39460.839999999946,1974.2103817354143
SBP,DLkcat,21.64,28897.794999999955,2695.8458249150194
PDE1_num2,DLkcat,21.64,7888.109999999997,9876.130023541764
HEXTT_num1,DLkcat,21.53,28574.014999999978,2712.534447819113
ACACT4r_reverse_num1,DLkcat,21.53,52175.83999999977,1485.5151349743549
METSOXR1_num4,DLkcat,21.53,46494.4899999999,1667.0362445098367
AKGDb,DLkcat,21.53,23686.58999999999,3272.2312498337683
CYSK2_I,DLkcat,21.51,26738.09499999996,2896.0926348717107
SERabcpp,DLkcat,21.51,54233.7799999998,1427.8186030920265
FAS80_L,DLkcat,21.51,18715.144999999982,4137.611544019566
FAS181,DLkcat,21.51,18715.144999999982,4137.611544019566
FE3DCITabcpp_num1,DLkcat,21.51,53698.68999999985,1442.0463515962906
FASC141ACP_num2,DLkcat,21.25,45025.65499999986,1699.0313633416379
TKT2_num6,DLkcat,21.25,26351.384999999966,2903.0732160757434
ME1_num1,DLkcat,21.25,46602.16999999984,1641.5544598030579
BTS_reverse_num2,DLkcat,21.25,9820.195000000002,7790.069341800238
DHFR_reverse_num2,DLkcat,21.25,19417.98499999997,3939.646672916892
SUCRabcpp_syn,DLkcat,21.25,47238.78999999981,1619.431827106501
RHACOART60_reverse,DLkcat,21.25,96481.7349999996,792.8961891077138
ACOAD34f,DLkcat,21.25,45496.90999999988,1681.432870935635
FUM_num2,DLkcat,21.25,45557.044999999875,1679.2133905963437
RHACOAR70_reverse,DLkcat,21.15,96481.7349999996,789.1649129236774
VCACT_num1,DLkcat,21.15,52175.83999999977,1459.29610333059
CYSS_num3,DLkcat,21.15,69171.75999999973,1100.738220337321
ANSN,DLkcat,21.15,32560.39499999996,2338.423719982515
KAS2_num2,DLkcat,21.15,23479.249999999978,3242.863379366891
ADCPS1_num1,DLkcat,21.15,34630.57999999994,2198.6348481602136
FRD2_num7,DLkcat,20.87,13956.619999999997,5383.2518188501235
CYO1b,DLkcat,20.87,14059.284999999998,5343.941743836903
FACOAL180t2pp_num2,DLkcat,20.87,40182.154999999904,1869.785231777643
R5PP_num1,DLkcat,20.87,20306.809999999987,3699.8425651296316
DIPEPabc8_num2,DLkcat,20.75,26216.81499999996,2849.3163643257244
HPPK_num3,DLkcat,20.75,67616.35499999985,1104.7623019608225
3PEPTabcpp_num1,DLkcat,20.75,43477.144999999815,1718.1440961682354
KAS2_num1,DLkcat,20.75,22204.404999999988,3364.1973293137125
MOBDabc_num9,DLkcat,20.64,8271.204999999998,8983.45525228791
ABUTD_num6,DLkcat,20.52,44777.04499999987,1649.7738964239427
XYLabc_num3,DLkcat,20.52,39323.4449999999,1878.5739652260934
FDH_num9,DLkcat,20.52,34303.94999999994,2153.4546313179717
METGL_num2,DLkcat,20.52,16385.824999999997,4508.28688820978
R5PP_num2,DLkcat,20.49,42099.07999999986,1752.1523035657842
PROGLYabcpp_num1,DLkcat,20.49,14945.260000000002,4935.611692268986
RBK2,DLkcat,20.49,21908.19499999999,3366.959258852682
RHACOAR80_reverse,DLkcat,20.36,96481.7349999996,759.6878310697907
SALCOD,DLkcat,20.36,55015.94999999983,1332.2681876801223
PTRCabcpp_num3,DLkcat,20.36,44817.23999999986,1635.4420754156265
ACHBS_num2,DLkcat,20.36,61767.47499999989,1186.6439416537607
VNDH_2_num2,DLkcat,20.26,77023.51999999984,946.9315346792791
MCOATA_num2,DLkcat,20.02,53740.23999999986,1341.1179406716492
SPMDabc_num2,DLkcat,20.02,44817.23999999986,1608.1311566709646
ACSPHAC101_num1,DLkcat,20.02,45750.1799999999,1575.3380642436853
PCNO_reverse,DLkcat,20.02,32038.26999999991,2249.559667235472
ABTpp2,DLkcat,20.01,13398.449999999997,5376.44279748777
NI2abcpp_num1,DLkcat,20.01,74362.45499999978,968.7146558031228
AGPAT120_num2,DLkcat,20.01,26385.25999999996,2730.160703362412
ADCS_num7,DLkcat,20.01,32820.42499999996,2194.852747945832
RECOAH11_reverse,DLkcat,20.01,51903.3199999998,1387.888096561073
VECOAH_reverse_num2,DLkcat,20.01,83523.32999999975,862.4656129012122
PA180abcpp_num1,DLkcat,20.01,35748.04999999989,2015.1029216978334
CSND,DLkcat,19.83,10148.365,7034.4336255150465
ASAD_1,DLkcat,19.74,27064.92499999997,2625.6861971721733
HISHISabcpp,DLkcat,19.74,13075.135000000004,5435.049045382704
ARBt2r_num1,DLkcat,19.71,37619.31499999988,1886.1587458463885
ANS2_num5,DLkcat,19.71,32560.39499999996,2179.211892239025
HACD26i_num1,DLkcat,19.71,33730.06999999995,2103.6422396988833
G5SD,DLkcat,19.67,9234.62,7668.101123814515
HISGLYabcpp,DLkcat,19.67,26929.37999999995,2629.5443860943005
URIH,DLkcat,19.67,31424.269999999975,2253.4175018226374
4PEPTabcpp_num1,DLkcat,19.67,43477.144999999815,1628.7178010423706
CS_num1,DLkcat,19.67,7363.829999999998,9616.19157422157
METSRabc_num2,DLkcat,19.67,44066.89999999989,1606.920386957108
FAS100,DLkcat,19.67,18715.144999999982,3783.673596971868
SDPTA_reverse_num2,DLkcat,19.64,33556.764999999905,2106.9969050949994
HYD2pp_num2,DLkcat,19.64,39091.17999999989,1808.6944420710809
DXYLK_num1,DLkcat,19.64,36821.699999999924,1920.1720724464146
GLUabcpp_num2,DLkcat,19.64,25050.01499999998,2822.51327993217
LACZ,DLkcat,19.64,28507.144999999975,2480.2203096802596
PTRCabc_num3,DLkcat,19.64,44817.23999999986,1577.607188662225
LYSabcpp_num6,DLkcat,19.64,73576.03999999975,960.9650098048256
ACOAD4f_num4,DLkcat,19.51,45496.90999999988,1543.7531911507876
CREATtpp,DLkcat,19.51,28871.304999999986,2432.7268892071224
KAT29_num2,DLkcat,19.51,42423.414999999906,1655.5951471610701
TKT1_num2,DLkcat,19.51,26351.384999999966,2665.362750382953
2AGPEAT140_num2,DLkcat,19.51,18083.639999999974,3883.9525670716794
FACOAL140_num7,DLkcat,19.51,45750.1799999999,1535.2070745951198
4HALDD_reverse,DLkcat,19.51,45367.60999999985,1548.1529664004834
ACS_1,DLkcat,19.42,41550.22999999983,1682.589964002613
PBAL,DLkcat,19.42,18343.71999999999,3811.222587348697
ACLS_d_reverse_num4,DLkcat,19.42,11806.480000000001,5921.493959249497
F6PP_num1,DLkcat,19.42,20306.809999999987,3442.7859422528722
LAT_reverse,DLkcat,19.42,59705.74999999994,1170.9424971631722
MALTabc_num11,DLkcat,19.42,24532.724999999973,2849.7445758675435
2AGPEAT181_num1,DLkcat,19.41,28507.144999999975,2451.1749598214783
FACOAL141_num2,DLkcat,19.41,49918.88999999988,1399.7907405393062
PE180abcpp_num2,DLkcat,19.41,31175.654999999955,2241.364295313125
HCYSS2_reverse,DLkcat,19.41,69171.75999999973,1010.1810334159528
PNTK_num1,DLkcat,19.41,32248.174999999927,2166.82029293131
BALAt2pp_num1,DLkcat,19.41,25295.934999999965,2762.3410638903088
ANS2_num4,DLkcat,19.41,20532.66499999998,3403.1627165786845
SULFACabcpp_num2,DLkcat,19.41,60336.88499999983,1158.097571659528
CS_num2,DLkcat,19.34,22484.839999999964,3096.486343687574
SHSL1_num1,DLkcat,19.34,69171.75999999973,1006.5379281949782
ACOAD31f_reverse,DLkcat,19.34,45496.90999999988,1530.3017281833027
GLCURt2r_num2,DLkcat,19.34,15628.675000000003,4454.888210292938
UDCPDPS_num2,DLkcat,19.34,94455.37499999984,737.1099844767979
SKMt2pp_num3,DLkcat,19.34,14703.009999999998,4735.356909911645
KAS17_num1,DLkcat,19.34,96481.7349999996,721.6288139926204
METSR_S1,DLkcat,19.24,35694.49499999992,1940.4672905443865
GCDH_reverse,DLkcat,19.24,12170.824999999999,5690.986436827414
FACOAL50t2pp_num1,DLkcat,19.24,45750.1799999999,1513.9612565458792
BUTSO3abcpp_num1,DLkcat,19.24,60336.88499999983,1147.954522345663
XYLabc_num2,DLkcat,19.24,26216.81499999996,2641.9685228735875
SUCBZL_num2,DLkcat,19.13,40182.154999999904,1713.8951357885153
SHSL2r_reverse_num1,DLkcat,19.13,69171.75999999973,995.6086125320545
GLCabcpp_num3,DLkcat,19.13,42368.13499999991,1625.466875046545
OCBT_1,DLkcat,19.04,25385.71999999996,2700.1006865277054
CYS_reverse,DLkcat,19.04,47056.38499999989,1456.635481029836
GGTT_num1,DLkcat,19.04,28574.014999999978,2398.8228465618167
ADSELK,DLkcat,19.04,50488.43999999982,1357.6177041714943
HEX7_1,DLkcat,18.87,21908.19499999999,3100.7575019302153
ACOAD5_1_num2,DLkcat,18.87,40475.56499999986,1678.3459353810192
NMTHDA,DLkcat,18.87,83830.45499999974,810.3498901443421
ACACT2r_num3,DLkcat,18.87,29316.389999999978,2317.2020838855005
THRabc_num6,DLkcat,18.87,54233.7799999998,1252.5772682634374
LDH_D_num1,DLkcat,18.87,22533.074999999953,3014.7682906128052
ACSERL_num2,DLkcat,18.87,47056.38499999989,1443.6298070920695
HACD22i_num1,DLkcat,18.87,33730.06999999995,2013.9892979765564
FEDCabc_num1,DLkcat,18.87,14516.595000000008,4679.609784525914
ALDD20y_num1,DLkcat,18.87,9124.429999999998,7445.0678014955465
NTR3B_num4,DLkcat,18.87,27159.28499999995,2501.24404968688
KAS8_num3,DLkcat,18.87,23479.249999999978,2893.278107264928
FTHFCL,DLkcat,18.87,25528.58999999997,2661.0165308777364
CYOO2pp,DLkcat,18.85,9321.22,7280.162897131492
GUAt2r,DLkcat,18.85,54705.01999999988,1240.4711669971082
MOBDabc_num7,DLkcat,18.85,141989.47000000026,477.9227642725892
PEALtabc,DLkcat,18.77,9697.824999999999,6967.747922858993
FAO11,DLkcat,18.77,27655.574999999975,2443.3409900173856
TKT1_reverse_num3,DLkcat,18.77,18903.699999999997,3574.538317895439
AHSERL4_num3,DLkcat,18.72,47056.38499999989,1432.1542124410992
METabcpp_num3,DLkcat,18.72,33393.689999999944,2018.1058157993355
HXCT,DLkcat,18.59,54512.95999999982,1227.671364754367
ALAALAabcpp_num3,DLkcat,18.59,13075.135000000004,5118.417515383205
ALCD2x_reverse_num3,DLkcat,18.59,17037.585,3928.021488961024
AOXSr_num1,DLkcat,18.59,40146.43499999992,1666.9973311453466
CYANST_num1,DLkcat,18.59,50849.06499999988,1316.130394924669
ALDD2x_num4,DLkcat,18.59,37569.41999999988,1781.342378988023
ACOAD13f_num1,DLkcat,18.59,45496.90999999988,1470.9570386208684
FBACS,DLkcat,18.59,28507.144999999975,2347.621973368433
ACOAD33f,DLkcat,18.59,45496.90999999988,1470.9570386208684
DHPM1_num1,DLkcat,18.59,19870.795,3367.957849698515
CYTB_B2_num3,DLkcat,18.59,13941.514999999994,4800.339131005492
ENO_reverse_num2,DLkcat,18.59,32404.064999999973,2065.296437345131
VCOAD_num1,DLkcat,18.59,29834.37999999997,2243.183870420638
BALABALAabcpp,DLkcat,18.51,13075.135000000004,5096.390974165848
ALCD22_L_num4,DLkcat,18.51,10386.869999999997,6415.407143826776
AMPTASECG_num3,DLkcat,18.51,22283.799999999974,2990.3337850815424
DMATT_num2,DLkcat,18.51,23874.404999999973,2791.1062076730323
HPHL_reverse_num6,DLkcat,18.5,7273.399999999996,9156.653009596617
FRTT_num2,DLkcat,18.5,38455.5149999999,1731.871228353077
SDPTA_num1,DLkcat,18.5,30171.23999999997,2207.400159887365
SBTD_D2_num1,DLkcat,18.5,35199.239999999954,1892.0863064088908
ACOAD10f,DLkcat,18.4,45496.90999999988,1455.923050598385
ACACT8r_reverse_num3,DLkcat,18.4,29316.389999999978,2259.4869286429894
ACHBS_num8,DLkcat,18.4,38754.099999999926,1709.238506377393
PHEabc_num1,DLkcat,18.4,30419.24499999995,2177.5688384113446
TKT1_reverse_num6,DLkcat,18.4,25338.794999999955,2614.1732469914264
FACOAL180_num2,DLkcat,18.39,15875.899999999987,4170.094293866808
GHMT2r_num1,DLkcat,18.39,25333.29500000001,2613.3197438390853
MTHFD2i_num1,DLkcat,18.39,48521.204999999805,1364.434374620339
DNTPPA_num1,DLkcat,18.3,8814.980000000001,7473.641460332296
AHSERL2_num2,DLkcat,18.3,16385.824999999997,4020.5482482572597
HEX1_num1,DLkcat,18.3,13316.275000000005,4947.329489665839
ACOAD6f_num2,DLkcat,18.3,20537.54499999997,3207.783598283052
POX3,DLkcat,18.3,38754.099999999926,1699.9491666688202
SMIA1Eabc,DLkcat,18.3,53244.549999999814,1237.309734047902
SKMt2pp_num2,DLkcat,18.3,42612.994999999886,1546.0072684400657
TMDPK,DLkcat,18.3,8071.365000000002,8162.188180066195
ORNabcpp_num4,DLkcat,18.3,11336.130000000001,5811.507101629921
VNDH_2_num1,DLkcat,18.27,23962.43999999996,2744.795605122021
ACACT2r_num7,DLkcat,18.27,42423.414999999906,1550.3702377566763
RIBabc_num3,DLkcat,18.27,123885.71999999983,530.9086470983103
ADAPAT,DLkcat,18.27,30171.23999999997,2179.956806548225
ACOTA_reverse_num1,DLkcat,18.27,60924.464999999786,1079.5663121539144
RIBabc_num5,DLkcat,18.24,4192.085,15663.804526864316
HACD5_reverse_num1,DLkcat,18.24,27655.574999999975,2374.3494756482214
GTHRDt2_1_num7,DLkcat,18.24,9870.260000000002,6652.712289240606
LYSabcpp_num5,DLkcat,18.24,34774.15999999992,1888.2986677463998
NI2uabcpp_num4,DLkcat,18.24,18913.40499999998,3471.823291469731
ASPabcpp_num2,DLkcat,18.15,60588.684999999765,1078.419180082886
PROabcpp_num2,DLkcat,18.15,54233.7799999998,1204.7841769465495
ACHBS_num3,DLkcat,18.15,67923.03999999963,961.9710778551777
FACOAL100t2pp_num3,DLkcat,18.15,45750.1799999999,1428.1911021989451
RNDR4_num5,DLkcat,18.15,19373.099999999977,3372.717840717287
GTHRDt2_1_num6,DLkcat,18.15,14945.260000000002,4371.954720091854
VNDH,DLkcat,18.15,77023.51999999984,848.3123077210718
GLYPHEabcpp,DLkcat,18.13,26216.81499999996,2489.547261938573
METDabc_num5,DLkcat,18.13,26718.549999999992,2442.7972326342565
GLYC3Pabcpp_num2,DLkcat,18.13,24532.724999999973,2660.446403732161
APSR_num1,DLkcat,18.11,60298.11499999973,1081.2278294271769
ADSK_num1,DLkcat,18.11,35782.90999999995,1821.9870882496725
2AGPEAT120_num2,DLkcat,18.11,18083.639999999974,3605.2476160772994
AATA_reverse_num1,DLkcat,18.11,37560.16499999989,1735.7751223936366
KAS7_num1,DLkcat,18.11,96481.7349999996,675.7341169289739
THRabc_num1,DLkcat,18.11,30419.24499999995,2143.2484599798618
PTRCabcpp_num2,DLkcat,17.98,8271.204999999998,7825.703751750805
FDH_num1,DLkcat,17.98,34303.94999999994,1886.8964069735443
BALAGLYabcpp,DLkcat,17.98,14945.260000000002,4331.0052819422335
AGPAT120_num1,DLkcat,17.81,15632.755000000003,4101.388398909852
DARBabcpp,DLkcat,17.81,26112.54999999995,2455.371076359839
LDH_L_num1,DLkcat,17.81,46268.81999999976,1385.728012946955
GNNUC_num1,DLkcat,17.77,31424.269999999975,2035.7513476048944
METabc_num7,DLkcat,17.77,73576.03999999975,869.4678321910261
ALDD19xr_reverse_num6,DLkcat,17.77,77023.51999999984,830.5514990745701
RNDR1_num6,DLkcat,17.77,12008.900000000001,5327.0491052469415
DLYSabcpp_num1,DLkcat,17.77,25050.01499999998,2553.770925885675
ALAGLUabcpp,DLkcat,17.77,26929.37999999995,2375.5467077222024
OIVD3_num4,DLkcat,17.77,12961.614999999998,4935.496078227907
ACACT11_num1,DLkcat,17.77,41061.154999999875,1557.9688394055208
FAS120,DLkcat,17.76,18715.144999999982,3416.270619329963
FACOAL161_num4,DLkcat,17.76,15853.129999999996,4033.0206085485975
ANS2_num1,DLkcat,17.72,32560.39499999996,1959.1899913990624
pentso3abcpp_num2,DLkcat,17.67,60336.88499999983,1054.2804786823217
GALK2,DLkcat,17.67,14548.86000000001,4372.301334949952
DMPPS_num3,DLkcat,17.65,7779.349999999995,8167.77751354548
TRPS2_num1,DLkcat,17.65,19481.189999999988,3261.607735461747
MMCD,DLkcat,17.65,27829.129999999976,2283.219058590766
ECOAH6_reverse_num1,DLkcat,17.62,23782.929999999975,2667.1230163819205
LCARS_num3,DLkcat,17.58,25247.69499999999,2506.684273554478
HYD3pp_num2,DLkcat,17.58,39091.17999999989,1618.9841289006924
KAS13_num2,DLkcat,17.58,96481.7349999996,655.9583531535815
2AGPEAT181_num2,DLkcat,17.58,18083.639999999974,3499.7378846294264
DIPEPabc15_num2,DLkcat,17.58,26216.81499999996,2414.0232137275293
GLUabcpp_num4,DLkcat,17.58,60588.684999999765,1044.5514702951589
MCOATA_reverse_num2,DLkcat,17.58,53740.23999999986,1177.665004845534
4HOXPACt2pp_num1,DLkcat,17.58,15628.675000000003,4049.4795624069206
GLCabc_num4,DLkcat,17.57,24532.724999999973,2578.270453037731
G3PGabcpp_num2,DLkcat,17.57,24532.724999999973,2578.270453037731
XYLANabc_num1,DLkcat,17.57,26216.81499999996,2412.6500492146015
FPRA,DLkcat,17.57,28331.649999999958,2232.556169513604
FRD2_num6,DLkcat,17.57,27863.644999999964,2270.054761320713
PPAKr_reverse,DLkcat,17.57,34385.08999999992,1839.5182330481075
HMPK2_num1,DLkcat,17.53,28404.32499999996,2221.774324860742
ARGabcpp_num5,DLkcat,17.53,25050.01499999998,2519.279928574895
ACOAD16f_reverse_num1,DLkcat,17.53,45496.90999999988,1387.0832107059616
HXAND_num12,DLkcat,17.53,37851.144999999946,1667.267925448493
FACOAL161t2pp_num2,DLkcat,17.53,40182.154999999904,1570.5479210858691
DORNabcpp,DLkcat,17.53,73576.03999999975,857.7248789143888
DHPPDA2_num1,DLkcat,17.53,16709.120000000003,3776.859583269496
DIPEPabc13_num2,DLkcat,17.53,26216.81499999996,2407.1573911628893
SMIA1abc,DLkcat,17.41,53244.549999999814,1177.1345611898348
NMNHYD,DLkcat,17.41,21899.249999999975,2862.0158224596767
HISabcpp_num6,DLkcat,17.41,73576.03999999975,851.85340227607
AACTOOR_num2,DLkcat,17.38,33445.17999999995,1870.7628423587523
FDMO6_1,DLkcat,17.38,21695.49999999999,2883.9160194510396
DPPS_num1,DLkcat,17.38,24426.649999999954,2561.4646298203033
PC_num2,DLkcat,17.26,14530.689999999995,4276.190600721647
MDDCP2pp_num1,DLkcat,17.26,15664.679999999991,3966.630662100984
ACSPHAC60_num1,DLkcat,17.26,45750.1799999999,1358.158590851449
TSULabc_num2,DLkcat,17.26,8271.204999999998,7512.3274057407625
TYRTA_num2,DLkcat,17.23,33556.764999999905,1848.4499325247882
SELR_num1,DLkcat,17.23,17581.59999999999,3528.0065523046837
2AGPEAT161_num1,DLkcat,17.23,28507.144999999975,2175.8755568121624
THRPDC_num1,DLkcat,17.23,35660.90999999994,1739.383543493425
Rbtt2,DLkcat,17.23,13398.449999999997,4629.490724673377
DHNPA2r_reverse,DLkcat,17.23,36419.81499999991,1703.1387995792993
ACOAD23f_reverse,DLkcat,17.23,45496.90999999988,1363.3453348809878
PDH_num8,DLkcat,17.23,47125.44999999982,1316.2314630417372
ARGabc_num6,DLkcat,17.21,13396.135000000002,4624.9160672089365
ARGSS_num1,DLkcat,17.21,82416.58999999966,751.7418519742233
HACD32i_num1,DLkcat,17.21,33730.06999999995,1836.8180083824343
HACD29i_num1,DLkcat,17.17,33730.06999999995,1832.5488206813714
HACD1_num2,DLkcat,17.17,67789.2649999997,911.8257883456959
BALAALAabcpp,DLkcat,17.17,26216.81499999996,2357.7234686974793
ACP1_FMN,DLkcat,17.17,20306.809999999987,3043.90497571997
NADH9_num2,DLkcat,17.17,65055.43499999967,950.1435199072963
DHPS2_num1,DLkcat,17.17,33514.77999999992,1844.320625109285
UDPDPS,DLkcat,17.14,24426.649999999954,2526.0934266467207
AGPR_reverse_num1,DLkcat,17.14,49021.14999999988,1258.722000605864
ACCOAC_num16,DLkcat,17.12,13496.430000000002,4566.540929712523
METabc_num11,DLkcat,17.12,26718.549999999992,2306.712003458272
4HDPROO,DLkcat,17.12,46997.02499999987,1311.4021579025516
BNOCA,DLkcat,17.12,17037.585,3617.414087736026
DIPEPabc14_num2,DLkcat,16.99,26216.81499999996,2333.0065074647737
UREA_num4,DLkcat,16.99,50281.16999999983,1216.4394742604477
ALCD2x_reverse_num1,DLkcat,16.99,32323.839999999924,1892.2256761572926
AMPTASEAT,DLkcat,16.99,22283.799999999974,2744.774230606991
PGP120abcpp_num1,DLkcat,16.99,35748.04999999989,1710.9744447599292
ASNS1_num2,DLkcat,16.99,31941.434999999958,1914.8795287375183
ACOAD31f,DLkcat,16.99,45496.90999999988,1344.3550342210087
ALDD2y_num2,DLkcat,16.98,45367.60999999985,1347.3929968980117
CPPPGO2,DLkcat,16.98,49907.55999999991,1224.8244554532441
LEUTA_reverse_num1,DLkcat,16.98,51356.664999999804,1190.2642042663836
TRDR_num6,DLkcat,16.98,21570.10499999997,2833.9222270823475
TRDR_num1,DLkcat,16.98,43437.684999999925,1407.2573158537364
MCBTS3,DLkcat,16.93,28999.95999999998,2101.6580712525133
TKT1_reverse_num2,DLkcat,16.93,26351.384999999966,2312.8955081488157
GLCabc_num3,DLkcat,16.93,32207.889999999898,1892.331351106831
HMPSCD_reverse,DLkcat,16.93,19874.434999999983,3066.653215550533
ANS_num5,DLkcat,16.93,21204.794999999966,2874.2555634232776
HSTPT_num1,DLkcat,16.9,35660.90999999994,1706.0697553707996
LALGP,DLkcat,16.9,22283.799999999974,2730.234520144682
GCALDD_num1,DLkcat,16.9,28303.47499999995,2149.5593738931384
ARGDI_1_num1,DLkcat,16.9,50614.92999999988,1202.0168752579552
AMPTASEGM,DLkcat,16.9,22283.799999999974,2730.234520144682
RNDR2_num1,DLkcat,16.9,12008.900000000001,5066.2425367852165
COCO2,DLkcat,16.9,37851.144999999946,1607.3489982931844
BETALDHy_num2,DLkcat,16.9,19107.94999999998,3184.015030393112
GLYBt2pp_num1,DLkcat,16.9,37649.47499999992,1615.9587882699593
ACCOAC_num10,DLkcat,16.88,13496.430000000002,4502.52400079132
4OXPTNtpp,DLkcat,16.88,33955.54999999992,1789.6338006599844
TRE6PS,DLkcat,16.82,15235.019999999999,3974.527109252236
METDabc_num4,DLkcat,16.82,26718.549999999992,2266.290648257485
3HBCOAHL_num1,DLkcat,16.82,11720.009999999998,5166.548492706065
ARGabcpp_num2,DLkcat,16.81,48697.199999999815,1242.699785613962
RHACOARP100_reverse,DLkcat,16.81,96481.7349999996,627.227526536502
PE161abcpp_num2,DLkcat,16.81,31175.654999999955,1941.1300259770028
ACACT1r_reverse_num1,DLkcat,16.81,47169.11499999989,1282.9581390280512
ACS2_num2,DLkcat,16.81,13252.37,4566.4284954313825
2AGPGAT160_num2,DLkcat,16.81,18083.639999999974,3346.4501615825175
FE3DCITabcpp_num4,DLkcat,16.8,53244.549999999814,1135.890903388238
DXPS_num1,DLkcat,16.8,40277.659999999894,1501.576804610798
GLYGLNabcpp,DLkcat,16.8,26216.81499999996,2306.9163817191406
CHOLD_num1,DLkcat,16.8,19536.09499999999,3095.808041474001
ADCS_num6,DLkcat,16.8,32560.39499999996,1857.4713236740547
HACD1_reverse_num2,DLkcat,16.8,67789.2649999997,892.1766595345189
3NUCLE1,DLkcat,16.8,21899.249999999975,2761.738415699171
DHNCOAT,DLkcat,16.8,58957.60499999977,1025.8218596226939
CTBTt2rpp_reverse_num1,DLkcat,16.78,37649.47499999992,1604.4845246846107
CD6P,DLkcat,16.78,29142.964999999967,2072.8158579609203
HEX7_num2,DLkcat,16.78,13316.275000000005,4536.4037615624475
DHDPS_num1,DLkcat,16.78,16122.600000000006,3746.7902199397113
FADMQOR_num4,DLkcat,16.7,46434.70499999988,1294.721265053803
GLYBti4pp_num2,DLkcat,16.7,109768.02499999954,547.7004801717098
ARBt2rpp,DLkcat,16.7,37619.31499999988,1598.115223522815
G5SD2,DLkcat,16.7,9234.62,6510.284126471906
FE3DCITabcpp_num2,DLkcat,16.67,53244.549999999814,1127.101271397734
GLXO1_num1,DLkcat,16.67,45367.60999999985,1322.793949251464
URATEtpp,DLkcat,16.67,35531.789999999935,1688.9664157083027
GLYALDDr_num5,DLkcat,16.67,45367.60999999985,1322.793949251464
MALTHPabc,DLkcat,16.67,32207.889999999898,1863.2701490224972
HPYRP,DLkcat,16.67,32068.39999999993,1871.3749360741458
GRTT_num2,DLkcat,16.67,38455.5149999999,1560.5563987376106
ATAH_1_reverse_num1,DLkcat,16.62,20599.20999999996,2904.5774085511102
ADNUC_num2,DLkcat,16.62,25800.104999999985,2319.0603294056373
SELADT,DLkcat,16.62,35782.90999999995,1672.0831257156021
HSTPTr_num1,DLkcat,16.62,37788.049999999945,1583.357701707288
ECOAH8_reverse_num2,DLkcat,16.62,83523.32999999975,716.3507489464342
ASPabcpp_num1,DLkcat,16.6,25050.01499999998,2385.6273139956224
HSERTA_num1,DLkcat,16.6,69171.75999999973,863.9363809739732
ABTA_num2,DLkcat,16.6,30171.23999999997,1980.694197520555
ALDD31_1_num1,DLkcat,16.6,45367.60999999985,1317.2393255893403
NIabc_num1,DLkcat,16.6,9870.260000000002,6054.5517544623945
ACACT3r_num2,DLkcat,16.6,41061.154999999875,1455.3901369798339
ASPabc_num7,DLkcat,16.6,30419.24499999995,1964.5457998711047
RNDR3_num1,DLkcat,16.6,12008.900000000001,4976.309237315658
H2CPD,DLkcat,16.58,22533.074999999953,2648.906108021214
VALTA_num1,DLkcat,16.58,51356.664999999804,1162.2250003967395
ACACT2r_reverse_num1,DLkcat,16.58,52175.83999999977,1143.977749088472
SSCOARy_reverse,DLkcat,16.5,44687.024999999885,1329.2448982674534
GLS,DLkcat,16.5,24597.909999999978,2414.839309518575
BZSCT_reverse,DLkcat,16.5,27409.30999999996,2167.1468563053973
CTPS1_2,DLkcat,16.5,74891.7499999997,793.1447722880056
