,fluxes,equ,ec-code,kcat_MW,E
ABUTD_num8,0.0,4abutn_c + h2o_c + nad_c --> 4abut_c + 2.0 h_c + nadh_c,"1.2.1.-,1.2.1.19,1.2.1.3",,
ABUTD_num9,0.0,4abutn_c + h2o_c + nad_c --> 4abut_c + 2.0 h_c + nadh_c,"1.2.1.-,1.2.1.19,1.2.1.3",,
ACACCT_num2,0.0,acac_c + accoa_c --> aacoa_c + ac_c,"2.8.3.8,2.8.3.9",797.0948559755358,0.0
ACACCT_num3,0.0,acac_c + accoa_c --> aacoa_c + ac_c,"2.8.3.8,2.8.3.9",,
ACACT10_num2,-1.0773919333278601e-13,3oddcoa_c + coa_c --> accoa_c + dcacoa_c,,,
ACACT10_num3,0.0,3oddcoa_c + coa_c --> accoa_c + dcacoa_c,,,
ACACT10_num4,0.0,3oddcoa_c + coa_c --> accoa_c + dcacoa_c,,1007.2739311533524,0.0
ACACT11_num2,-1.0773919333278603e-13,3ohcoa_c + coa_c --> accoa_c + btcoa_c,,,
ACACT11_num3,0.0,3ohcoa_c + coa_c --> accoa_c + btcoa_c,,,
ACACT11_num4,0.0,3ohcoa_c + coa_c --> accoa_c + btcoa_c,,761.1834172237212,0.0
ACACT12_num2,0.0,3ohdcoa_c + coa_c --> accoa_c + tdcoa_c,,,
ACACT12_num3,0.0,3ohdcoa_c + coa_c --> accoa_c + tdcoa_c,,,
ACACT12_num4,0.0,3ohdcoa_c + coa_c --> accoa_c + tdcoa_c,,123.89384494388328,0.0
ACACT13_num2,-1.4065589281770576e-13,3odcoa_c + coa_c --> accoa_c + occoa_c,,,
ACACT13_num3,0.0,3odcoa_c + coa_c --> accoa_c + occoa_c,,,
ACACT13_num4,0.0,3odcoa_c + coa_c --> accoa_c + occoa_c,,829.0704555491367,0.0
ACACT1r_num2,0.0,2.0 accoa_c --> aacoa_c + coa_c,2.3.1.9,,
ACACT1r_num3,0.0,2.0 accoa_c --> aacoa_c + coa_c,2.3.1.9,,
ACACT1r_num4,0.0,2.0 accoa_c --> aacoa_c + coa_c,2.3.1.9,,
ACACT1r_num5,0.0,2.0 accoa_c --> aacoa_c + coa_c,2.3.1.9,,
ACACT1r_num6,0.0,2.0 accoa_c --> aacoa_c + coa_c,2.3.1.9,,
ACACT1r_num7,0.0,2.0 accoa_c --> aacoa_c + coa_c,2.3.1.9,,
ACACT1r_num8,0.0,2.0 accoa_c --> aacoa_c + coa_c,2.3.1.9,,
ACACT1r_num9,0.0,2.0 accoa_c --> aacoa_c + coa_c,2.3.1.9,,
ACACT1r_num10,0.0,2.0 accoa_c --> aacoa_c + coa_c,2.3.1.9,,
ACACT1r_num11,0.0,2.0 accoa_c --> aacoa_c + coa_c,2.3.1.9,,
ACACT2r_num2,0.0,accoa_c + btcoa_c --> 3ohcoa_c + coa_c,"2.3.1.16,2.3.1.9",937.236178573158,0.0
ACACT2r_num3,0.0,accoa_c + btcoa_c --> 3ohcoa_c + coa_c,"2.3.1.16,2.3.1.9",2317.2020838855005,0.0
ACACT2r_num4,0.0,accoa_c + btcoa_c --> 3ohcoa_c + coa_c,"2.3.1.16,2.3.1.9",,
ACACT2r_num5,0.0,accoa_c + btcoa_c --> 3ohcoa_c + coa_c,"2.3.1.16,2.3.1.9",,
ACACT2r_num6,0.0,accoa_c + btcoa_c --> 3ohcoa_c + coa_c,"2.3.1.16,2.3.1.9",,
ACACT2r_num7,0.0,accoa_c + btcoa_c --> 3ohcoa_c + coa_c,"2.3.1.16,2.3.1.9",1550.3702377566765,0.0
ACACT3r_num2,0.0,accoa_c + hxcoa_c --> 3oocoa_c + coa_c,2.3.1.9,1455.390136979834,0.0
ACACT3r_num3,0.0,accoa_c + hxcoa_c --> 3oocoa_c + coa_c,2.3.1.9,1618.480310843185,0.0
ACACT3r_num4,0.0,accoa_c + hxcoa_c --> 3oocoa_c + coa_c,2.3.1.9,,
ACACT3r_num5,0.0,accoa_c + hxcoa_c --> 3oocoa_c + coa_c,2.3.1.9,,
ACACT3r_num6,0.0,accoa_c + hxcoa_c --> 3oocoa_c + coa_c,2.3.1.9,,
ACACT3r_num7,0.0,accoa_c + hxcoa_c --> 3oocoa_c + coa_c,2.3.1.9,1356.892178529242,0.0
ACACT4r_num2,0.0,accoa_c + occoa_c --> 3odcoa_c + coa_c,"2.3.1.16,2.3.1.9",1042.4451041379652,0.0
ACACT4r_num3,0.0,accoa_c + occoa_c --> 3odcoa_c + coa_c,"2.3.1.16,2.3.1.9",1910.7400331350495,0.0
ACACT4r_num4,0.0,accoa_c + occoa_c --> 3odcoa_c + coa_c,"2.3.1.16,2.3.1.9",,
ACACT4r_num5,0.0,accoa_c + occoa_c --> 3odcoa_c + coa_c,"2.3.1.16,2.3.1.9",,
ACACT4r_num6,0.0,accoa_c + occoa_c --> 3odcoa_c + coa_c,"2.3.1.16,2.3.1.9",,
ACACT4r_num7,0.0,accoa_c + occoa_c --> 3odcoa_c + coa_c,"2.3.1.16,2.3.1.9",753.546125412112,0.0
ACACT5r_num2,0.0,accoa_c + dcacoa_c --> 3oddcoa_c + coa_c,2.3.1.9,839.0090126004717,0.0
ACACT5r_num3,0.0,accoa_c + dcacoa_c --> 3oddcoa_c + coa_c,2.3.1.9,1062.6101482045533,0.0
ACACT5r_num4,0.0,accoa_c + dcacoa_c --> 3oddcoa_c + coa_c,2.3.1.9,1278.3292895203,0.0
ACACT5r_num5,0.0,accoa_c + dcacoa_c --> 3oddcoa_c + coa_c,2.3.1.9,,
ACACT5r_num6,0.0,accoa_c + dcacoa_c --> 3oddcoa_c + coa_c,2.3.1.9,,
ACACT5r_num7,0.0,accoa_c + dcacoa_c --> 3oddcoa_c + coa_c,2.3.1.9,,
ACACT5r_num8,0.0,accoa_c + dcacoa_c --> 3oddcoa_c + coa_c,2.3.1.9,1238.089861459765,0.0
ACACT6r_num2,0.0,accoa_c + ddcacoa_c --> 3otdcoa_c + coa_c,"2.3.1.16,2.3.1.9",717.1741759334361,0.0
ACACT6r_num3,0.0,accoa_c + ddcacoa_c --> 3otdcoa_c + coa_c,"2.3.1.16,2.3.1.9",1613.5683827374392,0.0
ACACT6r_num4,0.0,accoa_c + ddcacoa_c --> 3otdcoa_c + coa_c,"2.3.1.16,2.3.1.9",,
ACACT6r_num5,0.0,accoa_c + ddcacoa_c --> 3otdcoa_c + coa_c,"2.3.1.16,2.3.1.9",,
ACACT6r_num6,0.0,accoa_c + ddcacoa_c --> 3otdcoa_c + coa_c,"2.3.1.16,2.3.1.9",,
ACACT7r_num2,0.0,accoa_c + tdcoa_c --> 3ohdcoa_c + coa_c,"2.3.1.155,2.3.1.16,2.3.1.9",529.5515920095298,0.0
ACACT7r_num3,0.0,accoa_c + tdcoa_c --> 3ohdcoa_c + coa_c,"2.3.1.155,2.3.1.16,2.3.1.9",1541.1174431776913,0.0
ACACT7r_num4,0.0,accoa_c + tdcoa_c --> 3ohdcoa_c + coa_c,"2.3.1.155,2.3.1.16,2.3.1.9",,
ACACT7r_num5,0.0,accoa_c + tdcoa_c --> 3ohdcoa_c + coa_c,"2.3.1.155,2.3.1.16,2.3.1.9",,
ACACT7r_num6,0.0,accoa_c + tdcoa_c --> 3ohdcoa_c + coa_c,"2.3.1.155,2.3.1.16,2.3.1.9",,
ACACT7r_num7,0.0,accoa_c + tdcoa_c --> 3ohdcoa_c + coa_c,"2.3.1.155,2.3.1.16,2.3.1.9",546.4906585195947,0.0
ACACT8_num2,-1.07739193332786e-13,3oocoa_c + coa_c --> accoa_c + hxcoa_c,,,
ACACT8_num3,0.0,3oocoa_c + coa_c --> accoa_c + hxcoa_c,,,
ACACT8_num4,0.0,3oocoa_c + coa_c --> accoa_c + hxcoa_c,,762.8805931818565,0.0
ACACT8r_num2,0.0,3ohodcoa_c + coa_c --> accoa_c + pmtcoa_c,,1280.0419277051549,0.0
ACACT8r_num3,0.0,3ohodcoa_c + coa_c --> accoa_c + pmtcoa_c,,543.9960377113284,0.0
ACACT8r_num4,0.0,3ohodcoa_c + coa_c --> accoa_c + pmtcoa_c,,,
ACACT8r_num5,0.0,3ohodcoa_c + coa_c --> accoa_c + pmtcoa_c,,,
ACACT8r_num6,0.0,3ohodcoa_c + coa_c --> accoa_c + pmtcoa_c,,,
ACACT8r_num7,0.0,3ohodcoa_c + coa_c --> accoa_c + pmtcoa_c,,962.2987682627646,0.0
ACACT9_num2,-1.0326088181302618e-13,3otdcoa_c + coa_c --> accoa_c + ddcacoa_c,,,
ACACT9_num3,0.0,3otdcoa_c + coa_c --> accoa_c + ddcacoa_c,,,
ACACT9_num4,0.0,3otdcoa_c + coa_c --> accoa_c + ddcacoa_c,,1132.0163640763033,0.0
ACCOAC_num2,0.0,accoa_c + atp_c + hco3_c --> adp_c + h_c + malcoa_c + pi_c,6.4.1.2,993.715169082935,0.0
ACCOAC_num3,0.0,accoa_c + atp_c + hco3_c --> adp_c + h_c + malcoa_c + pi_c,6.4.1.2,,
ACCOAC_num4,0.0,accoa_c + atp_c + hco3_c --> adp_c + h_c + malcoa_c + pi_c,6.4.1.2,,
ACCOAC_num5,0.0,accoa_c + atp_c + hco3_c --> adp_c + h_c + malcoa_c + pi_c,6.4.1.2,,
ACCOAC_num6,0.0,accoa_c + atp_c + hco3_c --> adp_c + h_c + malcoa_c + pi_c,6.4.1.2,3400.899348938941,0.0
ACCOAC_num7,0.0,accoa_c + atp_c + hco3_c --> adp_c + h_c + malcoa_c + pi_c,6.4.1.2,937.766499899274,0.0
ACCOAC_num8,0.0,accoa_c + atp_c + hco3_c --> adp_c + h_c + malcoa_c + pi_c,6.4.1.2,1133.16931466012,0.0
ACCOAC_num9,0.0,accoa_c + atp_c + hco3_c --> adp_c + h_c + malcoa_c + pi_c,6.4.1.2,3568.9437873571005,0.0
ACCOAC_num10,0.0,accoa_c + atp_c + hco3_c --> adp_c + h_c + malcoa_c + pi_c,6.4.1.2,4502.52400079132,0.0
ACCOAC_num11,0.0,accoa_c + atp_c + hco3_c --> adp_c + h_c + malcoa_c + pi_c,6.4.1.2,3235.522282559165,0.0
ACCOAC_num12,0.0,accoa_c + atp_c + hco3_c --> adp_c + h_c + malcoa_c + pi_c,6.4.1.2,2106.412237131949,0.0
ACCOAC_num13,0.0,accoa_c + atp_c + hco3_c --> adp_c + h_c + malcoa_c + pi_c,6.4.1.2,,
ACCOAC_num14,0.0,accoa_c + atp_c + hco3_c --> adp_c + h_c + malcoa_c + pi_c,6.4.1.2,,
ACCOAC_num15,0.0,accoa_c + atp_c + hco3_c --> adp_c + h_c + malcoa_c + pi_c,6.4.1.2,2058.1311740611386,0.0
ACCOAC_num16,0.0,accoa_c + atp_c + hco3_c --> adp_c + h_c + malcoa_c + pi_c,6.4.1.2,4566.540929712523,0.0
ACCOAC_num17,0.0,accoa_c + atp_c + hco3_c --> adp_c + h_c + malcoa_c + pi_c,6.4.1.2,4201.110960453986,0.0
ACCOAC_num18,0.0,accoa_c + atp_c + hco3_c --> adp_c + h_c + malcoa_c + pi_c,6.4.1.2,,
ACCOAL_num2,0.0,atp_c + coa_c + ppa_c --> adp_c + pi_c + ppcoa_c,6.2.1.13,,
ACCOAL_num3,0.0,atp_c + coa_c + ppa_c --> adp_c + pi_c + ppcoa_c,6.2.1.13,,
ACGAMPM_num2,0.0,acgam6p_c --> acgam1p_c,5.4.2.3,,
ACGApts_num2,0.0,acgam_e + pep_c --> acgam6p_c + pyr_c,,,
ACGAptspp_num2,0.0,acgam_p + pep_c --> acgam6p_c + pyr_c,,,
ACGS_num2,0.0,accoa_c + glu__L_c --> acglu_c + coa_c + h_c,2.3.1.1,,
ACHBS_num2,0.0,2obut_c + h_c + pyr_c --> 2ahbut_c + co2_c,2.2.1.6,1186.6439416537607,0.0
ACHBS_num3,0.0,2obut_c + h_c + pyr_c --> 2ahbut_c + co2_c,2.2.1.6,961.9710778551776,0.0
ACHBS_num4,0.0,2obut_c + h_c + pyr_c --> 2ahbut_c + co2_c,2.2.1.6,,
ACHBS_num5,0.0,2obut_c + h_c + pyr_c --> 2ahbut_c + co2_c,2.2.1.6,,
ACHBS_num6,0.0,2obut_c + h_c + pyr_c --> 2ahbut_c + co2_c,2.2.1.6,,
ACHBS_num7,0.0,2obut_c + h_c + pyr_c --> 2ahbut_c + co2_c,2.2.1.6,,
ACHBS_num8,0.0,2obut_c + h_c + pyr_c --> 2ahbut_c + co2_c,2.2.1.6,1709.238506377393,0.0
ACHBS_num9,0.0,2obut_c + h_c + pyr_c --> 2ahbut_c + co2_c,2.2.1.6,836.9453340937134,0.0
ACHBS_num10,0.0,2obut_c + h_c + pyr_c --> 2ahbut_c + co2_c,2.2.1.6,,
ACHBS_num11,0.0,2obut_c + h_c + pyr_c --> 2ahbut_c + co2_c,2.2.1.6,,
ACHBS_num12,0.0,2obut_c + h_c + pyr_c --> 2ahbut_c + co2_c,2.2.1.6,,
ACHBS_num13,0.0,2obut_c + h_c + pyr_c --> 2ahbut_c + co2_c,2.2.1.6,,
ACLS_num2,0.0,h_c + 2.0 pyr_c --> alac__S_c + co2_c,2.2.1.6,711.0538353720964,0.0
ACLS_num3,0.0,h_c + 2.0 pyr_c --> alac__S_c + co2_c,2.2.1.6,534.2517060484954,0.0
ACLS_num4,52.190288726736156,h_c + 2.0 pyr_c --> alac__S_c + co2_c,2.2.1.6,,
ACLS_num5,0.0,h_c + 2.0 pyr_c --> alac__S_c + co2_c,2.2.1.6,,
ACLS_num6,0.0,h_c + 2.0 pyr_c --> alac__S_c + co2_c,2.2.1.6,,
ACLS_num7,0.0,h_c + 2.0 pyr_c --> alac__S_c + co2_c,2.2.1.6,,
ACLS_num8,0.0,h_c + 2.0 pyr_c --> alac__S_c + co2_c,2.2.1.6,,
ACLS_num9,0.0,h_c + 2.0 pyr_c --> alac__S_c + co2_c,2.2.1.6,,
ACLS_num10,0.0,h_c + 2.0 pyr_c --> alac__S_c + co2_c,2.2.1.6,,
ACLS_num11,0.0,h_c + 2.0 pyr_c --> alac__S_c + co2_c,2.2.1.6,,
ACLS_num12,0.0,h_c + 2.0 pyr_c --> alac__S_c + co2_c,2.2.1.6,1092.42634972816,0.0
ACLS_num13,0.0,h_c + 2.0 pyr_c --> alac__S_c + co2_c,2.2.1.6,463.3506550170628,0.0
ACLS_num14,0.0,h_c + 2.0 pyr_c --> alac__S_c + co2_c,2.2.1.6,,
ACLS_num15,0.0,h_c + 2.0 pyr_c --> alac__S_c + co2_c,2.2.1.6,,
ACLS_num16,0.0,h_c + 2.0 pyr_c --> alac__S_c + co2_c,2.2.1.6,,
ACLS_d_num2,0.0,hethmpp_c + lpam_c --> adhlam_c + thmpp_c,,,
ACLS_d_num3,0.0,hethmpp_c + lpam_c --> adhlam_c + thmpp_c,,,
ACLS_d_num4,0.0,hethmpp_c + lpam_c --> adhlam_c + thmpp_c,,2414.9450132469624,0.0
ACLSb_num2,0.0,2ahethmpp_c + pyr_c --> alac__S_c + thmpp_c,,487.6106840918808,0.0
ACLSb_num3,0.0,2ahethmpp_c + pyr_c --> alac__S_c + thmpp_c,,,
ACLSb_num4,0.0,2ahethmpp_c + pyr_c --> alac__S_c + thmpp_c,,,
ACLSb_num5,0.0,2ahethmpp_c + pyr_c --> alac__S_c + thmpp_c,,,
ACMANApts_num2,0.0,acmana_e + pep_c --> acmanap_c + pyr_c,,,
ACNAMt2pp_num2,0.0,acnam_p + h_p --> acnam_c + h_c,,526.4259956767504,0.0
ACNML_num2,0.0,acnam_c --> acmana_c + pyr_c,4.1.3.3,,
ACNML_num3,0.0,acnam_c --> acmana_c + pyr_c,4.1.3.3,,
ACOAD1_num2,0.0,b2coa_c + h_c + nadh_c --> btcoa_c + nad_c,"1.3.1.44,1.3.1.9,1.3.99.2",,
ACOAD1_num3,0.0,b2coa_c + h_c + nadh_c --> btcoa_c + nad_c,"1.3.1.44,1.3.1.9,1.3.99.2",701.7567265583593,0.0
ACOAD1_num4,0.0,b2coa_c + h_c + nadh_c --> btcoa_c + nad_c,"1.3.1.44,1.3.1.9,1.3.99.2",,
ACOAD12f_num2,0.0,fad_c + 2.0 h_c + pdcacoa_c --> fadh2_c + pdca2coa_c,,,
ACOAD13f_num2,0.0,fad_c + 2.0 h_c + pnonacoa_c --> fadh2_c + pnona2coa_c,,,
ACOAD14f_num2,0.0,fad_c + 2.0 h_c + poctacoa_c --> fadh2_c + pocta2coa_c,,,
ACOAD15f_num2,0.0,fad_c + 2.0 h_c + phpcoa_c --> fadh2_c + php2coa_c,,,
ACOAD16f_num2,0.0,fad_c + 2.0 h_c + phxacoa_c --> fadh2_c + phxa2coa_c,,,
ACOAD17f_num2,0.0,fad_c + 2.0 h_c + pptcoa_c --> fadh2_c + ppt2coa_c,,,
ACOAD18f_num2,0.0,fad_c + 2.0 h_c + pbcoa_c --> fadh2_c + pb2coa_c,,,
ACOAD19f_num2,0.0,fad_c + 2.0 h_c + phppcoa_c --> cinmcoa_c + fadh2_c,,,
ACOAD1f_num2,0.0,btcoa_c + fad_c --> b2coa_c + fadh2_c,"1.3.3.6,1.3.8.1,1.3.8.7,1.3.99.-,1.3.99.3",773.0634893666426,0.0
ACOAD1f_num3,-1.2084170350579428e-15,btcoa_c + fad_c --> b2coa_c + fadh2_c,"1.3.3.6,1.3.8.1,1.3.8.7,1.3.99.-,1.3.99.3",,
ACOAD1f_num4,0.0,btcoa_c + fad_c --> b2coa_c + fadh2_c,"1.3.3.6,1.3.8.1,1.3.8.7,1.3.99.-,1.3.99.3",,
ACOAD1f_num5,0.0,btcoa_c + fad_c --> b2coa_c + fadh2_c,"1.3.3.6,1.3.8.1,1.3.8.7,1.3.99.-,1.3.99.3",,
ACOAD1fr_num2,0.0,b2coa_c + fadh2_c --> btcoa_c + fad_c,,,
ACOAD1fr_num3,0.0,b2coa_c + fadh2_c --> btcoa_c + fad_c,,,
ACOAD1fr_num4,0.0,b2coa_c + fadh2_c --> btcoa_c + fad_c,,,
ACOAD2_num2,0.0,h_c + hx2coa_c + nadh_c --> hxcoa_c + nad_c,1.3.1.44,1270.0996267748253,0.0
ACOAD20_num2,0.0,2.0 2mbcoa_c + o2_c --> 2.0 2mb2coa_c + 2.0 h2o_c,1.3.99.2,,
ACOAD2f_num2,0.0,fad_c + hxcoa_c --> fadh2_c + hx2coa_c,1.3.99.3,1902.905305892064,0.0
ACOAD2f_num3,0.0,fad_c + hxcoa_c --> fadh2_c + hx2coa_c,1.3.99.3,661.4954729892662,0.0
ACOAD2f_num4,0.0,fad_c + hxcoa_c --> fadh2_c + hx2coa_c,1.3.99.3,,
ACOAD2f_num5,0.0,fad_c + hxcoa_c --> fadh2_c + hx2coa_c,1.3.99.3,,
ACOAD2f_num6,0.0,fad_c + hxcoa_c --> fadh2_c + hx2coa_c,1.3.99.3,,
ACOAD3_num2,0.0,nad_c + occoa_c --> h_c + nadh_c + oc2coa_c,1.3.99.3,721.3240877551704,0.0
ACOAD3f_num2,0.0,fad_c + occoa_c --> fadh2_c + oc2coa_c,"1.3.3.6,1.3.8.7,1.3.8.8,1.3.99.-,1.3.99.3",894.1362280697648,0.0
ACOAD3f_num3,0.0,fad_c + occoa_c --> fadh2_c + oc2coa_c,"1.3.3.6,1.3.8.7,1.3.8.8,1.3.99.-,1.3.99.3",569.7090197993681,0.0
ACOAD3f_num4,0.0,fad_c + occoa_c --> fadh2_c + oc2coa_c,"1.3.3.6,1.3.8.7,1.3.8.8,1.3.99.-,1.3.99.3",,
ACOAD3f_num5,0.0,fad_c + occoa_c --> fadh2_c + oc2coa_c,"1.3.3.6,1.3.8.7,1.3.8.8,1.3.99.-,1.3.99.3",,
ACOAD3f_num6,0.0,fad_c + occoa_c --> fadh2_c + oc2coa_c,"1.3.3.6,1.3.8.7,1.3.8.8,1.3.99.-,1.3.99.3",,
ACOAD4_1_num2,0.0,dccoa_c + nad_c --> dc2coa_c + h_c + nadh_c,"1.1.1,1.3.99.3",879.6418283475506,0.0
ACOAD4f_num2,0.0,dcacoa_c + fad_c --> dc2coa_c + fadh2_c,1.3.99.3,1766.910309873943,0.0
ACOAD4f_num3,0.0,dcacoa_c + fad_c --> dc2coa_c + fadh2_c,1.3.99.3,1188.5616526973256,0.0
ACOAD4f_num4,0.0,dcacoa_c + fad_c --> dc2coa_c + fadh2_c,1.3.99.3,1543.7531911507876,0.0
ACOAD4f_num5,-1.07739193332786e-13,dcacoa_c + fad_c --> dc2coa_c + fadh2_c,1.3.99.3,,
ACOAD4f_num6,0.0,dcacoa_c + fad_c --> dc2coa_c + fadh2_c,1.3.99.3,,
ACOAD4f_num7,0.0,dcacoa_c + fad_c --> dc2coa_c + fadh2_c,1.3.99.3,,
ACOAD5_1_num2,0.0,ddcoa_c + nad_c --> h_c + nadh_c + trans_dd2coa_c,,1678.3459353810192,0.0
ACOAD5f_num2,0.0,ddcacoa_c + fad_c --> dd2coa_c + fadh2_c,"1.3.3.6,1.3.8.7,1.3.8.8,1.3.99.-,1.3.99.3",1954.469241576832,0.0
ACOAD5f_num3,0.0,ddcacoa_c + fad_c --> dd2coa_c + fadh2_c,"1.3.3.6,1.3.8.7,1.3.8.8,1.3.99.-,1.3.99.3",1339.3943497401335,0.0
ACOAD5f_num4,0.0,ddcacoa_c + fad_c --> dd2coa_c + fadh2_c,"1.3.3.6,1.3.8.7,1.3.8.8,1.3.99.-,1.3.99.3",989.869421901402,0.0
ACOAD5f_num5,-1.032608818130262e-13,ddcacoa_c + fad_c --> dd2coa_c + fadh2_c,"1.3.3.6,1.3.8.7,1.3.8.8,1.3.99.-,1.3.99.3",,
ACOAD5f_num6,0.0,ddcacoa_c + fad_c --> dd2coa_c + fadh2_c,"1.3.3.6,1.3.8.7,1.3.8.8,1.3.99.-,1.3.99.3",,
ACOAD5f_num7,0.0,ddcacoa_c + fad_c --> dd2coa_c + fadh2_c,"1.3.3.6,1.3.8.7,1.3.8.8,1.3.99.-,1.3.99.3",,
ACOAD6_num2,0.0,nad_c + tdcoa_c --> h_c + nadh_c + td2coa_c,1.3.99.3,756.0116826040627,0.0
ACOAD6f_num2,0.0,fad_c + tdcoa_c --> fadh2_c + td2coa_c,"1.3.3.6,1.3.8.7,1.3.8.8,1.3.8.9,1.3.99.-,1.3.99.3",3207.783598283052,0.0
ACOAD6f_num3,0.0,fad_c + tdcoa_c --> fadh2_c + td2coa_c,"1.3.3.6,1.3.8.7,1.3.8.8,1.3.8.9,1.3.99.-,1.3.99.3",1224.7614999875996,0.0
ACOAD6f_num4,0.0,fad_c + tdcoa_c --> fadh2_c + td2coa_c,"1.3.3.6,1.3.8.7,1.3.8.8,1.3.8.9,1.3.99.-,1.3.99.3",948.7237704714476,0.0
ACOAD6f_num5,0.0,fad_c + tdcoa_c --> fadh2_c + td2coa_c,"1.3.3.6,1.3.8.7,1.3.8.8,1.3.8.9,1.3.99.-,1.3.99.3",,
ACOAD6f_num6,0.0,fad_c + tdcoa_c --> fadh2_c + td2coa_c,"1.3.3.6,1.3.8.7,1.3.8.8,1.3.8.9,1.3.99.-,1.3.99.3",,
ACOAD6f_num7,0.0,fad_c + tdcoa_c --> fadh2_c + td2coa_c,"1.3.3.6,1.3.8.7,1.3.8.8,1.3.8.9,1.3.99.-,1.3.99.3",,
ACOAD7_num2,0.0,nad_c + pmtcoa_c --> h_c + hdd2coa_c + nadh_c,,1109.1136096556072,0.0
ACOAD7f_num2,0.0,fad_c + pmtcoa_c --> fadh2_c + hdd2coa_c,"1.3.3.6,1.3.8.7,1.3.8.8,1.3.8.9,1.3.99.-,1.3.99.3",527.7721058419146,0.0
ACOAD7f_num3,0.0,fad_c + pmtcoa_c --> fadh2_c + hdd2coa_c,"1.3.3.6,1.3.8.7,1.3.8.8,1.3.8.9,1.3.99.-,1.3.99.3",,
ACOAD7f_num4,0.0,fad_c + pmtcoa_c --> fadh2_c + hdd2coa_c,"1.3.3.6,1.3.8.7,1.3.8.8,1.3.8.9,1.3.99.-,1.3.99.3",,
ACOAD7f_num5,0.0,fad_c + pmtcoa_c --> fadh2_c + hdd2coa_c,"1.3.3.6,1.3.8.7,1.3.8.8,1.3.8.9,1.3.99.-,1.3.99.3",,
ACOAD8f_num2,0.0,fad_c + stcoa_c --> fadh2_c + od2coa_c,,489.0002419944576,0.0
ACOAD8f_num3,0.0,fad_c + stcoa_c --> fadh2_c + od2coa_c,,,
ACOAD8f_num4,0.0,fad_c + stcoa_c --> fadh2_c + od2coa_c,,,
ACOAD8f_num5,0.0,fad_c + stcoa_c --> fadh2_c + od2coa_c,,,
ACOADH1_num2,0.0,2mbcoa_c + fad_c --> 2mb2coa_c + fadh2_c,1.3.99.3,,
ACOADH2_num2,0.0,2.0 ibcoa_c + o2_c --> 2.0 2mp2coa_c + 2.0 h2o_c,1.3.99.2,,
ACODA_num2,0.0,acorn_c + h2o_c --> ac_c + orn_c,"3.5.1.14,3.5.1.16",1502.2855605597742,0.0
ACODA_num3,0.0,acorn_c + h2o_c --> ac_c + orn_c,"3.5.1.14,3.5.1.16",3433.8018032629034,0.0
ACODA_num4,0.0,acorn_c + h2o_c --> ac_c + orn_c,"3.5.1.14,3.5.1.16",,
ACODA_num5,0.0,acorn_c + h2o_c --> ac_c + orn_c,"3.5.1.14,3.5.1.16",,
ACONT_num2,0.0,cit_c --> icit_c,4.2.1.3,,
ACONT_num3,0.0,cit_c --> icit_c,4.2.1.3,,
ACONTa_num2,0.0,cit_c --> acon_C_c + h2o_c,4.2.1.3,,
ACONTb_num2,0.0,acon_C_c + h2o_c --> icit_c,4.2.1.3,,
ACOTA_num2,0.0,acorn_c + akg_c --> acg5sa_c + glu__L_c,2.6.1.11,1527.2822727869338,0.0
ACOTA_num3,0.0,acorn_c + akg_c --> acg5sa_c + glu__L_c,2.6.1.11,1845.0926507059253,0.0
ACOTA_num4,0.0,acorn_c + akg_c --> acg5sa_c + glu__L_c,2.6.1.11,,
ACOTA_num5,0.0,acorn_c + akg_c --> acg5sa_c + glu__L_c,2.6.1.11,,
ACS_num2,0.0,ac_c + atp_c + coa_c --> accoa_c + amp_c + ppi_c,6.2.1.1,1964.0260572259904,0.0
ACS_num3,0.0,ac_c + atp_c + coa_c --> accoa_c + amp_c + ppi_c,6.2.1.1,1067.4309143415137,0.0
ACS_num4,0.0,ac_c + atp_c + coa_c --> accoa_c + amp_c + ppi_c,6.2.1.1,1002.9880817774248,0.0
ACS_num5,0.0,ac_c + atp_c + coa_c --> accoa_c + amp_c + ppi_c,6.2.1.1,697.101735292104,0.0
ACS_num6,0.0,ac_c + atp_c + coa_c --> accoa_c + amp_c + ppi_c,6.2.1.1,,
ACS_num7,0.0,ac_c + atp_c + coa_c --> accoa_c + amp_c + ppi_c,6.2.1.1,,
ACS_num8,0.0,ac_c + atp_c + coa_c --> accoa_c + amp_c + ppi_c,6.2.1.1,,
ACS_num9,0.0,ac_c + atp_c + coa_c --> accoa_c + amp_c + ppi_c,6.2.1.1,,
ACS2_num2,0.0,atp_c + coa_c + ppa_c --> amp_c + ppcoa_c + ppi_c,6.2.1.17,4566.428495431383,0.0
ACS2_num3,0.0,atp_c + coa_c + ppa_c --> amp_c + ppcoa_c + ppi_c,6.2.1.17,84.04285608046007,0.0
ACS2_num4,0.0,atp_c + coa_c + ppa_c --> amp_c + ppcoa_c + ppi_c,6.2.1.17,241.64011638059625,0.0
ACS2_num5,0.0,atp_c + coa_c + ppa_c --> amp_c + ppcoa_c + ppi_c,6.2.1.17,,
ACS2_num6,0.0,atp_c + coa_c + ppa_c --> amp_c + ppcoa_c + ppi_c,6.2.1.17,,
ACS2_num7,0.0,atp_c + coa_c + ppa_c --> amp_c + ppcoa_c + ppi_c,6.2.1.17,,
ACS2_num8,0.0,atp_c + coa_c + ppa_c --> amp_c + ppcoa_c + ppi_c,6.2.1.17,,
